0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.087155743	0.086824089	0.085831651	0.084185983	0.081899608	0.078989928	0.075479087	0.071393805	0.066765172	0.061628417	0.056022632	0.04999048	0.043577871	0.036833609	0.02980902	0.022557566	0.015134436	0.007596123	5.33894E-18	-0.007596123	-0.015134436	-0.022557566	-0.02980902	-0.036833609	-0.043577871	-0.04999048	-0.056022632	-0.061628417	-0.066765172	-0.071393805	-0.075479087	-0.078989928	-0.081899608	-0.084185983	-0.085831651	-0.086824089	-0.087155743	-0.086824089	-0.085831651	-0.084185983	-0.081899608	-0.078989928	-0.075479087	-0.071393805	-0.066765172	-0.061628417	-0.056022632	-0.04999048	-0.043577871	-0.036833609	-0.02980902	-0.022557566	-0.015134436	-0.007596123	-1.60168E-17	0.007596123	0.015134436	0.022557566	0.02980902	0.036833609	0.043577871	0.04999048	0.056022632	0.061628417	0.066765172	0.071393805	0.075479087	0.078989928	0.081899608	0.084185983	0.085831651	0.086824089	0.087155743
0.173648178	0.172987394	0.171010072	0.167731259	0.163175911	0.157378696	0.150383733	0.14224426	0.133022222	0.122787804	0.111618897	0.099600503	0.086824089	0.073386891	0.059391175	0.044943456	0.03015369	0.015134436	1.06372E-17	-0.015134436	-0.03015369	-0.044943456	-0.059391175	-0.073386891	-0.086824089	-0.099600503	-0.111618897	-0.122787804	-0.133022222	-0.14224426	-0.150383733	-0.157378696	-0.163175911	-0.167731259	-0.171010072	-0.172987394	-0.173648178	-0.172987394	-0.171010072	-0.167731259	-0.163175911	-0.157378696	-0.150383733	-0.14224426	-0.133022222	-0.122787804	-0.111618897	-0.099600503	-0.086824089	-0.073386891	-0.059391175	-0.044943456	-0.03015369	-0.015134436	-3.19117E-17	0.015134436	0.03015369	0.044943456	0.059391175	0.073386891	0.086824089	0.099600503	0.111618897	0.122787804	0.133022222	0.14224426	0.150383733	0.157378696	0.163175911	0.167731259	0.171010072	0.172987394	0.173648178
0.258819045	0.25783416	0.254887002	0.25	0.243210347	0.234569716	0.224143868	0.21201215	0.198266891	0.183012702	0.166365675	0.148452506	0.129409523	0.109381655	0.088521327	0.066987298	0.044943456	0.022557566	1.58546E-17	-0.022557566	-0.044943456	-0.066987298	-0.088521327	-0.109381655	-0.129409523	-0.148452506	-0.166365675	-0.183012702	-0.198266891	-0.21201215	-0.224143868	-0.234569716	-0.243210347	-0.25	-0.254887002	-0.25783416	-0.258819045	-0.25783416	-0.254887002	-0.25	-0.243210347	-0.234569716	-0.224143868	-0.21201215	-0.198266891	-0.183012702	-0.166365675	-0.148452506	-0.129409523	-0.109381655	-0.088521327	-0.066987298	-0.044943456	-0.022557566	-4.75638E-17	0.022557566	0.044943456	0.066987298	0.088521327	0.109381655	0.129409523	0.148452506	0.166365675	0.183012702	0.198266891	0.21201215	0.224143868	0.234569716	0.243210347	0.25	0.254887002	0.25783416	0.258819045
0.342020143	0.340718653	0.336824089	0.33036609	0.321393805	0.309975519	0.296198133	0.2801665	0.26200263	0.241844763	0.21984631	0.196174695	0.171010072	0.144543958	0.116977778	0.088521327	0.059391175	0.02980902	2.09513E-17	-0.02980902	-0.059391175	-0.088521327	-0.116977778	-0.144543958	-0.171010072	-0.196174695	-0.21984631	-0.241844763	-0.26200263	-0.2801665	-0.296198133	-0.309975519	-0.321393805	-0.33036609	-0.336824089	-0.340718653	-0.342020143	-0.340718653	-0.336824089	-0.33036609	-0.321393805	-0.309975519	-0.296198133	-0.2801665	-0.26200263	-0.241844763	-0.21984631	-0.196174695	-0.171010072	-0.144543958	-0.116977778	-0.088521327	-0.059391175	-0.02980902	-6.28538E-17	0.02980902	0.059391175	0.088521327	0.116977778	0.144543958	0.171010072	0.196174695	0.21984631	0.241844763	0.26200263	0.2801665	0.296198133	0.309975519	0.321393805	0.33036609	0.336824089	0.340718653	0.342020143
0.422618262	0.421010072	0.416197741	0.408217894	0.397131262	0.383022222	0.365998151	0.346188613	0.323744371	0.298836239	0.271653782	0.242403877	0.211309131	0.178606195	0.144543958	0.109381655	0.073386891	0.036833609	2.58885E-17	-0.036833609	-0.073386891	-0.109381655	-0.144543958	-0.178606195	-0.211309131	-0.242403877	-0.271653782	-0.298836239	-0.323744371	-0.346188613	-0.365998151	-0.383022222	-0.397131262	-0.408217894	-0.416197741	-0.421010072	-0.422618262	-0.421010072	-0.416197741	-0.408217894	-0.397131262	-0.383022222	-0.365998151	-0.346188613	-0.323744371	-0.298836239	-0.271653782	-0.242403877	-0.211309131	-0.178606195	-0.144543958	-0.109381655	-0.073386891	-0.036833609	-7.76655E-17	0.036833609	0.073386891	0.109381655	0.144543958	0.178606195	0.211309131	0.242403877	0.271653782	0.298836239	0.323744371	0.346188613	0.365998151	0.383022222	0.397131262	0.408217894	0.416197741	0.421010072	0.422618262
0.5	0.498097349	0.492403877	0.482962913	0.46984631	0.453153894	0.433012702	0.409576022	0.383022222	0.353553391	0.321393805	0.286788218	0.25	0.211309131	0.171010072	0.129409523	0.086824089	0.043577871	3.06287E-17	-0.043577871	-0.086824089	-0.129409523	-0.171010072	-0.211309131	-0.25	-0.286788218	-0.321393805	-0.353553391	-0.383022222	-0.409576022	-0.433012702	-0.453153894	-0.46984631	-0.482962913	-0.492403877	-0.498097349	-0.5	-0.498097349	-0.492403877	-0.482962913	-0.46984631	-0.453153894	-0.433012702	-0.409576022	-0.383022222	-0.353553391	-0.321393805	-0.286788218	-0.25	-0.211309131	-0.171010072	-0.129409523	-0.086824089	-0.043577871	-9.18861E-17	0.043577871	0.086824089	0.129409523	0.171010072	0.211309131	0.25	0.286788218	0.321393805	0.353553391	0.383022222	0.409576022	0.433012702	0.453153894	0.46984631	0.482962913	0.492403877	0.498097349	0.5
0.573576436	0.571393805	0.564862521	0.554032293	0.538985545	0.519836791	0.496731765	0.46984631	0.439385042	0.405579788	0.368687826	0.328989928	0.286788218	0.242403877	0.196174695	0.148452506	0.099600503	0.04999048	3.51358E-17	-0.04999048	-0.099600503	-0.148452506	-0.196174695	-0.242403877	-0.286788218	-0.328989928	-0.368687826	-0.405579788	-0.439385042	-0.46984631	-0.496731765	-0.519836791	-0.538985545	-0.554032293	-0.564862521	-0.571393805	-0.573576436	-0.571393805	-0.564862521	-0.554032293	-0.538985545	-0.519836791	-0.496731765	-0.46984631	-0.439385042	-0.405579788	-0.368687826	-0.328989928	-0.286788218	-0.242403877	-0.196174695	-0.148452506	-0.099600503	-0.04999048	-1.05407E-16	0.04999048	0.099600503	0.148452506	0.196174695	0.242403877	0.286788218	0.328989928	0.368687826	0.405579788	0.439385042	0.46984631	0.496731765	0.519836791	0.538985545	0.554032293	0.564862521	0.571393805	0.573576436
0.64278761	0.640341609	0.633022222	0.620885153	0.604022774	0.582563416	0.556670399	0.526540785	0.492403877	0.454519478	0.413175911	0.368687826	0.321393805	0.271653782	0.21984631	0.166365675	0.111618897	0.056022632	3.93755E-17	-0.056022632	-0.111618897	-0.166365675	-0.21984631	-0.271653782	-0.321393805	-0.368687826	-0.413175911	-0.454519478	-0.492403877	-0.526540785	-0.556670399	-0.582563416	-0.604022774	-0.620885153	-0.633022222	-0.640341609	-0.64278761	-0.640341609	-0.633022222	-0.620885153	-0.604022774	-0.582563416	-0.556670399	-0.526540785	-0.492403877	-0.454519478	-0.413175911	-0.368687826	-0.321393805	-0.271653782	-0.21984631	-0.166365675	-0.111618897	-0.056022632	-1.18127E-16	0.056022632	0.111618897	0.166365675	0.21984631	0.271653782	0.321393805	0.368687826	0.413175911	0.454519478	0.492403877	0.526540785	0.556670399	0.582563416	0.604022774	0.620885153	0.633022222	0.640341609	0.64278761
0.707106781	0.704416026	0.69636424	0.683012702	0.664463024	0.640856382	0.612372436	0.579227965	0.54167522	0.5	0.454519478	0.405579788	0.353553391	0.298836239	0.241844763	0.183012702	0.122787804	0.061628417	4.33155E-17	-0.061628417	-0.122787804	-0.183012702	-0.241844763	-0.298836239	-0.353553391	-0.405579788	-0.454519478	-0.5	-0.54167522	-0.579227965	-0.612372436	-0.640856382	-0.664463024	-0.683012702	-0.69636424	-0.704416026	-0.707106781	-0.704416026	-0.69636424	-0.683012702	-0.664463024	-0.640856382	-0.612372436	-0.579227965	-0.54167522	-0.5	-0.454519478	-0.405579788	-0.353553391	-0.298836239	-0.241844763	-0.183012702	-0.122787804	-0.061628417	-1.29947E-16	0.061628417	0.122787804	0.183012702	0.241844763	0.298836239	0.353553391	0.405579788	0.454519478	0.5	0.54167522	0.579227965	0.612372436	0.640856382	0.664463024	0.683012702	0.69636424	0.704416026	0.707106781
0.766044443	0.763129413	0.754406507	0.739942112	0.71984631	0.694272044	0.663413948	0.627506872	0.586824089	0.54167522	0.492403877	0.439385042	0.383022222	0.323744371	0.26200263	0.198266891	0.133022222	0.066765172	4.69259E-17	-0.066765172	-0.133022222	-0.198266891	-0.26200263	-0.323744371	-0.383022222	-0.439385042	-0.492403877	-0.54167522	-0.586824089	-0.627506872	-0.663413948	-0.694272044	-0.71984631	-0.739942112	-0.754406507	-0.763129413	-0.766044443	-0.763129413	-0.754406507	-0.739942112	-0.71984631	-0.694272044	-0.663413948	-0.627506872	-0.586824089	-0.54167522	-0.492403877	-0.439385042	-0.383022222	-0.323744371	-0.26200263	-0.198266891	-0.133022222	-0.066765172	-1.40778E-16	0.066765172	0.133022222	0.198266891	0.26200263	0.323744371	0.383022222	0.439385042	0.492403877	0.54167522	0.586824089	0.627506872	0.663413948	0.694272044	0.71984631	0.739942112	0.754406507	0.763129413	0.766044443
